Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-01-25 21:48,0.486,0.021,0,0,0,0,v
2016-01-25 21:54,0.439,0.022,0,0,0,0,v
2016-01-25 22:00,0.403,0.021,0,0,0,0,v
2016-01-25 22:06,0.351,0.026,0,0,0,0,v
2016-01-25 22:12,0.311,0.017,0,0,0,0,v
2016-01-25 22:18,0.263,0.019,0,0,0,0,v
2016-01-25 22:24,0.222,0.019,0,0,0,0,v
2016-01-25 22:30,0.193,0.000,0,0,0,0,v
2016-01-25 22:36,0.173,0.018,0,0,0,0,v
2016-01-25 22:42,0.166,0.017,0,0,0,0,v
2016-01-25 22:48,0.126,0.020,0,0,0,0,v
2016-01-25 22:54,0.102,0.021,0,0,0,0,v
2016-01-25 23:00,0.058,0.013,0,0,0,0,v
2016-01-25 23:06,0.026,0.019,0,0,0,0,v
2016-01-25 23:12,-0.017,0.018,0,0,0,0,v
2016-01-25 23:18,-0.025,0.013,0,0,0,0,v
2016-01-25 23:24,-0.047,0.017,0,0,0,0,v
2016-01-25 23:30,-0.061,0.000,0,0,0,0,v
2016-01-25 23:36,-0.074,0.030,0,0,0,0,v
2016-01-25 23:42,-0.077,0.017,0,0,0,0,v
2016-01-25 23:48,-0.079,0.017,0,0,0,0,v
2016-01-25 23:54,-0.090,0.019,0,0,0,0,v
2016-01-26 00:00,-0.109,0.016,0,0,0,0,v
2016-01-26 00:06,-0.124,0.017,0,0,0,0,v
2016-01-26 00:12,-0.133,0.019,0,0,0,0,v
2016-01-26 00:18,-0.134,0.013,0,0,0,0,v
2016-01-26 00:24,-0.120,0.017,0,0,0,0,v
2016-01-26 00:30,-0.109,0.017,0,0,0,0,v
2016-01-26 00:36,-0.109,0.018,0,0,0,0,v
2016-01-26 00:42,-0.094,0.019,0,0,0,0,v
2016-01-26 00:48,-0.077,0.017,0,0,0,0,v
2016-01-26 00:54,-0.075,0.017,0,0,0,0,v
2016-01-26 01:00,-0.082,0.022,0,0,0,0,v
2016-01-26 01:06,-0.078,0.017,0,0,0,0,v
2016-01-26 01:12,-0.068,0.016,0,0,0,0,v
2016-01-26 01:18,-0.043,0.020,0,0,0,0,v
2016-01-26 01:24,-0.015,0.018,0,0,0,0,v
2016-01-26 01:30,0.003,0.018,0,0,0,0,v
2016-01-26 01:36,0.021,0.021,0,0,0,0,v
2016-01-26 01:42,0.037,0.017,0,0,0,0,v
2016-01-26 01:48,0.068,0.016,0,0,0,0,v
2016-01-26 01:54,0.102,0.015,0,0,0,0,v
2016-01-26 02:00,0.124,0.015,0,0,0,0,v
2016-01-26 02:06,0.133,0.015,0,0,0,0,v
2016-01-26 02:12,0.150,0.030,0,0,0,0,v
2016-01-26 02:18,0.189,0.017,0,0,0,0,v
2016-01-26 02:24,0.228,0.024,0,0,0,0,v
2016-01-26 02:30,0.267,0.022,0,0,0,0,v
2016-01-26 02:36,0.294,0.016,0,0,0,0,v
2016-01-26 02:42,0.313,0.016,0,0,0,0,v
2016-01-26 02:48,0.350,0.020,0,0,0,0,v
2016-01-26 02:54,0.402,0.020,0,0,0,0,v
2016-01-26 03:00,0.447,0.021,0,0,0,0,v
2016-01-26 03:06,0.470,0.016,0,0,0,0,v
2016-01-26 03:12,0.485,0.023,0,0,0,0,v
2016-01-26 03:18,0.523,0.016,0,0,0,0,v
2016-01-26 03:24,0.563,0.022,0,0,0,0,v
2016-01-26 03:30,0.599,0.016,0,0,0,0,v
2016-01-26 03:36,0.639,0.019,0,0,0,0,v
2016-01-26 03:42,0.681,0.016,0,0,0,0,v
2016-01-26 03:48,0.709,0.020,0,0,0,0,v
2016-01-26 03:54,0.751,0.019,0,0,0,0,v
2016-01-26 04:00,0.792,0.019,0,0,0,0,v
2016-01-26 04:06,0.824,0.016,0,0,0,0,v
2016-01-26 04:12,0.838,0.020,0,0,0,0,v
2016-01-26 04:18,0.868,0.017,0,0,0,0,v
2016-01-26 04:24,0.908,0.016,0,0,0,0,v
2016-01-26 04:30,0.936,0.016,0,0,0,0,v
2016-01-26 04:36,0.965,0.019,0,0,0,0,v
2016-01-26 04:42,1.004,0.023,0,0,0,0,v
2016-01-26 04:48,1.047,0.019,0,0,0,0,v
2016-01-26 04:54,1.083,0.027,0,0,0,0,v
2016-01-26 05:00,1.121,0.024,0,0,0,0,v
2016-01-26 05:06,1.143,0.022,0,0,0,0,v
2016-01-26 05:12,1.159,0.023,0,0,0,0,v
2016-01-26 05:18,1.181,0.021,0,0,0,0,v
2016-01-26 05:24,1.206,0.019,0,0,0,0,v
2016-01-26 05:30,1.217,0.018,0,0,0,0,v
2016-01-26 05:36,1.235,0.020,0,0,0,0,v
2016-01-26 05:42,1.257,0.022,0,0,0,0,v
2016-01-26 05:48,1.287,0.020,0,0,0,0,v
2016-01-26 05:54,1.301,0.021,0,0,0,0,v
2016-01-26 06:00,1.310,0.019,0,0,0,0,v
2016-01-26 06:06,1.303,0.019,0,0,0,0,v
2016-01-26 06:12,1.309,0.021,0,0,0,0,v
2016-01-26 06:18,1.334,0.023,0,0,0,0,v
2016-01-26 06:24,1.349,0.000,0,0,0,0,v
2016-01-26 06:30,1.353,0.019,0,0,0,0,v
2016-01-26 06:36,1.358,0.020,0,0,0,0,v
2016-01-26 06:42,1.369,0.018,0,0,0,0,v
2016-01-26 06:48,1.371,0.020,0,0,0,0,v
2016-01-26 06:54,1.367,0.017,0,0,0,0,v
2016-01-26 07:00,1.353,0.019,0,0,0,0,v
2016-01-26 07:06,1.337,0.027,0,0,0,0,v
2016-01-26 07:12,1.327,0.024,0,0,0,0,v
2016-01-26 07:18,1.334,0.024,0,0,0,0,v
2016-01-26 07:24,1.336,0.000,0,0,0,0,v
2016-01-26 07:30,1.325,0.022,0,0,0,0,v
2016-01-26 07:36,1.317,0.025,0,0,0,0,v
2016-01-26 07:42,1.302,0.031,0,0,0,0,v
2016-01-26 07:48,1.292,0.022,0,0,0,0,v
2016-01-26 07:54,1.277,0.026,0,0,0,0,v
2016-01-26 08:00,1.254,0.028,0,0,0,0,v
2016-01-26 08:06,1.233,0.030,0,0,0,0,v
2016-01-26 08:12,1.212,0.023,0,0,0,0,v
2016-01-26 08:18,1.205,0.026,0,0,0,0,v
2016-01-26 08:24,1.191,0.023,0,0,0,0,v
2016-01-26 08:30,1.167,0.021,0,0,0,0,v
2016-01-26 08:36,1.149,0.021,0,0,0,0,v
2016-01-26 08:42,1.121,0.024,0,0,0,0,v
2016-01-26 08:48,1.092,0.023,0,0,0,0,v
2016-01-26 08:54,1.066,0.022,0,0,0,0,v
2016-01-26 09:00,1.043,0.019,0,0,0,0,v
2016-01-26 09:06,1.020,0.020,0,0,0,0,v
2016-01-26 09:12,0.998,0.021,0,0,0,0,v
2016-01-26 09:18,0.984,0.021,0,0,0,0,v
2016-01-26 09:24,0.966,0.000,0,0,0,0,v
2016-01-26 09:30,0.938,0.022,0,0,0,0,v
2016-01-26 09:36,0.912,0.021,0,0,0,0,v
2016-01-26 09:42,0.883,0.018,0,0,0,0,v
2016-01-26 09:48,0.853,0.017,0,0,0,0,v
2016-01-26 09:54,0.832,0.019,0,0,0,0,v
2016-01-26 10:00,0.818,0.017,0,0,0,0,v
2016-01-26 10:06,0.799,0.016,0,0,0,0,v
2016-01-26 10:12,0.771,0.016,0,0,0,0,v
2016-01-26 10:18,0.754,0.020,0,0,0,0,v
2016-01-26 10:24,0.738,0.017,0,0,0,0,v
2016-01-26 10:30,0.708,0.017,0,0,0,0,v
2016-01-26 10:36,0.690,0.019,0,0,0,0,v
2016-01-26 10:42,0.675,0.014,0,0,0,0,v
2016-01-26 10:48,0.656,0.021,0,0,0,0,v
2016-01-26 10:54,0.641,0.017,0,0,0,0,v
2016-01-26 11:00,0.650,0.015,0,0,0,0,v
2016-01-26 11:06,0.639,0.018,0,0,0,0,v
2016-01-26 11:12,0.611,0.020,0,0,0,0,v
2016-01-26 11:18,0.599,0.020,0,0,0,0,v
2016-01-26 11:24,0.589,0.014,0,0,0,0,v
2016-01-26 11:30,0.581,0.016,0,0,0,0,v
2016-01-26 11:36,0.561,0.016,0,0,0,0,v
2016-01-26 11:42,0.552,0.021,0,0,0,0,v
2016-01-26 11:48,0.552,0.015,0,0,0,0,v
2016-01-26 11:54,0.549,0.013,0,0,0,0,v
2016-01-26 12:00,0.539,0.017,0,0,0,0,v
2016-01-26 12:06,0.536,0.016,0,0,0,0,v
2016-01-26 12:12,0.535,0.016,0,0,0,0,v
2016-01-26 12:18,0.536,0.023,0,0,0,0,v
2016-01-26 12:24,0.552,0.019,0,0,0,0,v
2016-01-26 12:30,0.578,0.018,0,0,0,0,v
2016-01-26 12:36,0.582,0.021,0,0,0,0,v
2016-01-26 12:42,0.569,0.026,0,0,0,0,v
2016-01-26 12:48,0.586,0.018,0,0,0,0,v
2016-01-26 12:54,0.582,0.019,0,0,0,0,v
2016-01-26 13:00,0.594,0.021,0,0,0,0,v
2016-01-26 13:06,0.619,0.020,0,0,0,0,v
2016-01-26 13:12,0.625,0.021,0,0,0,0,v
2016-01-26 13:18,0.653,0.023,0,0,0,0,v
2016-01-26 13:24,0.677,0.016,0,0,0,0,v
2016-01-26 13:30,0.718,0.014,0,0,0,0,v
2016-01-26 13:36,0.737,0.017,0,0,0,0,v
2016-01-26 13:42,0.745,0.014,0,0,0,0,v
2016-01-26 13:48,0.763,0.016,0,0,0,0,v
2016-01-26 13:54,0.786,0.015,0,0,0,0,v
2016-01-26 14:00,0.806,0.015,0,0,0,0,v
2016-01-26 14:06,0.808,0.014,0,0,0,0,v
2016-01-26 14:12,0.844,0.017,0,0,0,0,v
2016-01-26 14:18,0.873,0.017,0,0,0,0,v
2016-01-26 14:24,0.923,0.017,0,0,0,0,v
2016-01-26 14:30,0.937,0.016,0,0,0,0,v
2016-01-26 14:36,0.974,0.014,0,0,0,0,v
2016-01-26 14:42,0.994,0.014,0,0,0,0,v
2016-01-26 14:48,1.025,0.014,0,0,0,0,v
2016-01-26 14:54,1.034,0.018,0,0,0,0,v
2016-01-26 15:00,1.061,0.017,0,0,0,0,v
2016-01-26 15:06,1.084,0.014,0,0,0,0,v
2016-01-26 15:12,1.133,0.019,0,0,0,0,v
2016-01-26 15:18,1.149,0.018,0,0,0,0,v
2016-01-26 15:24,1.188,0.018,0,0,0,0,v
2016-01-26 15:30,1.217,0.023,0,0,0,0,v
2016-01-26 15:36,1.258,0.019,0,0,0,0,v
2016-01-26 15:42,1.280,0.020,0,0,0,0,v
2016-01-26 15:48,1.315,0.025,0,0,0,0,v
2016-01-26 15:54,1.338,0.022,0,0,0,0,v
2016-01-26 16:00,1.364,0.021,0,0,0,0,v
2016-01-26 16:06,1.388,0.023,0,0,0,0,v
2016-01-26 16:12,1.426,0.016,0,0,0,0,v
2016-01-26 16:18,1.451,0.044,0,0,0,0,v
2016-01-26 16:24,1.469,0.024,0,0,0,0,v
2016-01-26 16:30,1.494,0.015,0,0,0,0,v
2016-01-26 16:36,1.525,0.019,0,0,0,0,v
2016-01-26 16:42,1.544,0.027,0,0,0,0,v
2016-01-26 16:48,1.575,0.018,0,0,0,0,v
2016-01-26 16:54,1.600,0.019,0,0,0,0,v
2016-01-26 17:00,1.618,0.017,0,0,0,0,v
2016-01-26 17:06,1.621,0.026,0,0,0,0,v
2016-01-26 17:12,1.616,0.023,0,0,0,0,v
2016-01-26 17:18,1.622,0.027,0,0,0,0,v
2016-01-26 17:24,1.647,0.024,0,0,0,0,v
2016-01-26 17:30,1.662,0.027,0,0,0,0,v
2016-01-26 17:36,1.661,0.020,0,0,0,0,v
2016-01-26 17:42,1.665,0.023,0,0,0,0,v
2016-01-26 17:48,1.697,0.023,0,0,0,0,v
2016-01-26 17:54,1.714,0.025,0,0,0,0,v
2016-01-26 18:00,1.710,0.026,0,0,0,0,v
2016-01-26 18:06,1.687,0.024,0,0,0,0,v
2016-01-26 18:12,1.667,0.019,0,0,0,0,v
2016-01-26 18:18,1.663,0.021,0,0,0,0,v
2016-01-26 18:24,1.667,0.024,0,0,0,0,v
2016-01-26 18:30,1.666,0.024,0,0,0,0,v
2016-01-26 18:36,1.661,0.031,0,0,0,0,v
2016-01-26 18:42,1.655,0.022,0,0,0,0,v
2016-01-26 18:48,1.657,0.020,0,0,0,0,v
2016-01-26 18:54,1.648,0.020,0,0,0,0,v
2016-01-26 19:00,1.627,0.024,0,0,0,0,v
2016-01-26 19:06,1.592,0.031,0,0,0,0,v
2016-01-26 19:12,1.567,0.025,0,0,0,0,v
2016-01-26 19:18,1.548,0.037,0,0,0,0,v
2016-01-26 19:24,1.524,0.019,0,0,0,0,v
2016-01-26 19:30,1.495,0.023,0,0,0,0,v
2016-01-26 19:36,1.474,0.021,0,0,0,0,v
2016-01-26 19:42,1.456,0.025,0,0,0,0,v
2016-01-26 19:48,1.442,0.020,0,0,0,0,v
2016-01-26 19:54,1.423,0.039,0,0,0,0,v
2016-01-26 20:00,1.390,0.023,0,0,0,0,v
2016-01-26 20:06,1.354,0.020,0,0,0,0,v
2016-01-26 20:12,1.319,0.022,0,0,0,0,v
2016-01-26 20:18,1.279,0.021,0,0,0,0,v
2016-01-26 20:24,1.231,0.024,0,0,0,0,v
2016-01-26 20:30,1.178,0.021,0,0,0,0,v
2016-01-26 20:36,1.141,0.020,0,0,0,0,v
2016-01-26 20:42,1.121,0.018,0,0,0,0,v
2016-01-26 20:48,1.094,0.024,0,0,0,0,v
2016-01-26 20:54,1.073,0.022,0,0,0,0,v
2016-01-26 21:00,1.033,0.017,0,0,0,0,v
2016-01-26 21:06,0.993,0.020,0,0,0,0,v
2016-01-26 21:12,0.944,0.020,0,0,0,0,v
2016-01-26 21:18,0.896,0.020,0,0,0,0,v
2016-01-26 21:24,0.845,0.021,0,0,0,0,v
2016-01-26 21:30,0.790,0.017,0,0,0,0,v
2016-01-26 21:36,0.749,0.014,0,0,0,0,v
2016-01-26 21:42,0.717,0.017,0,0,0,0,v
2016-01-26 21:48,0.694,0.020,0,0,0,0,v
2016-01-26 21:54,0.652,0.019,0,0,0,0,v
2016-01-26 22:00,0.608,0.020,0,0,0,0,v
2016-01-26 22:06,0.571,0.016,0,0,0,0,v
2016-01-26 22:12,0.523,0.020,0,0,0,0,v
2016-01-26 22:18,0.478,0.020,0,0,0,0,v
2016-01-26 22:24,0.435,0.016,0,0,0,0,v
2016-01-26 22:30,0.398,0.018,0,0,0,0,v
2016-01-26 22:36,0.366,0.019,0,0,0,0,v
2016-01-26 22:42,0.345,0.017,0,0,0,0,v
2016-01-26 22:48,0.312,0.016,0,0,0,0,v
2016-01-26 22:54,0.291,0.019,0,0,0,0,v
2016-01-26 23:00,0.256,0.022,0,0,0,0,v
2016-01-26 23:06,0.219,0.015,0,0,0,0,v
2016-01-26 23:12,0.190,0.016,0,0,0,0,v
2016-01-26 23:18,0.167,0.017,0,0,0,0,v
2016-01-26 23:24,0.140,0.016,0,0,0,0,v
2016-01-26 23:30,0.105,0.029,0,0,0,0,v
2016-01-26 23:36,0.081,0.018,0,0,0,0,v
2016-01-26 23:42,0.059,0.018,0,0,0,0,v
2016-01-26 23:48,0.041,0.014,0,0,0,0,v
2016-01-26 23:54,0.019,0.020,0,0,0,0,v
2016-01-27 00:00,0.004,0.024,0,0,0,0,v
2016-01-27 00:06,-0.004,0.023,0,0,0,0,v
2016-01-27 00:12,-0.016,0.015,0,0,0,0,v
2016-01-27 00:18,-0.032,0.023,0,0,0,0,v
2016-01-27 00:24,-0.033,0.016,0,0,0,0,v
2016-01-27 00:30,-0.028,0.014,0,0,0,0,v
2016-01-27 00:36,-0.035,0.017,0,0,0,0,v
2016-01-27 00:42,-0.050,0.011,0,0,0,0,v
2016-01-27 00:48,-0.062,0.019,0,0,0,0,v
2016-01-27 00:54,-0.062,0.020,0,0,0,0,v
2016-01-27 01:00,-0.062,0.017,0,0,0,0,v
2016-01-27 01:06,-0.064,0.015,0,0,0,0,v
2016-01-27 01:12,-0.067,0.017,0,0,0,0,v
2016-01-27 01:18,-0.053,0.013,0,0,0,0,v
2016-01-27 01:24,-0.038,0.000,0,0,0,0,v
2016-01-27 01:30,-0.012,0.022,0,0,0,0,v
2016-01-27 01:36,0.006,0.020,0,0,0,0,v
2016-01-27 01:42,0.020,0.014,0,0,0,0,v
2016-01-27 01:48,0.024,0.019,0,0,0,0,v
2016-01-27 01:54,0.035,0.018,0,0,0,0,v
2016-01-27 02:00,0.060,0.013,0,0,0,0,v
2016-01-27 02:06,0.078,0.015,0,0,0,0,v
2016-01-27 02:12,0.092,0.020,0,0,0,0,v
2016-01-27 02:18,0.105,0.033,0,0,0,0,v
2016-01-27 02:24,0.138,0.016,0,0,0,0,v
2016-01-27 02:30,0.168,0.016,0,0,0,0,v
2016-01-27 02:36,0.208,0.016,0,0,0,0,v
2016-01-27 02:42,0.233,0.016,0,0,0,0,v
2016-01-27 02:48,0.250,0.016,0,0,0,0,v
2016-01-27 02:54,0.269,0.016,0,0,0,0,v
2016-01-27 03:00,0.297,0.019,0,0,0,0,v
2016-01-27 03:06,0.323,0.011,0,0,0,0,v
2016-01-27 03:12,0.335,0.015,0,0,0,0,v
2016-01-27 03:18,0.349,0.029,0,0,0,0,v
2016-01-27 03:24,0.371,0.021,0,0,0,0,v
2016-01-27 03:30,0.415,0.019,0,0,0,0,v
2016-01-27 03:36,0.458,0.013,0,0,0,0,v
2016-01-27 03:42,0.511,0.014,0,0,0,0,v
2016-01-27 03:48,0.545,0.017,0,0,0,0,v
2016-01-27 03:54,0.576,0.014,0,0,0,0,v
2016-01-27 04:00,0.602,0.018,0,0,0,0,v
2016-01-27 04:06,0.644,0.017,0,0,0,0,v
2016-01-27 04:12,0.670,0.020,0,0,0,0,v
2016-01-27 04:18,0.688,0.032,0,0,0,0,v
2016-01-27 04:24,0.717,0.020,0,0,0,0,v
2016-01-27 04:30,0.751,0.019,0,0,0,0,v
2016-01-27 04:36,0.796,0.017,0,0,0,0,v
2016-01-27 04:42,0.844,0.023,0,0,0,0,v
2016-01-27 04:48,0.881,0.019,0,0,0,0,v
2016-01-27 04:54,0.912,0.018,0,0,0,0,v
2016-01-27 05:00,0.935,0.016,0,0,0,0,v
2016-01-27 05:06,0.957,0.017,0,0,0,0,v
2016-01-27 05:12,0.971,0.021,0,0,0,0,v
2016-01-27 05:18,0.997,0.023,0,0,0,0,v
2016-01-27 05:24,1.020,0.015,0,0,0,0,v
2016-01-27 05:30,1.045,0.020,0,0,0,0,v
2016-01-27 05:36,1.075,0.017,0,0,0,0,v
2016-01-27 05:42,1.109,0.023,0,0,0,0,v
2016-01-27 05:48,1.138,0.022,0,0,0,0,v
2016-01-27 05:54,1.159,0.024,0,0,0,0,v
2016-01-27 06:00,1.176,0.028,0,0,0,0,v
2016-01-27 06:06,1.184,0.024,0,0,0,0,v
2016-01-27 06:12,1.194,0.020,0,0,0,0,v
2016-01-27 06:18,1.213,0.021,0,0,0,0,v
2016-01-27 06:24,1.226,0.020,0,0,0,0,v
2016-01-27 06:30,1.234,0.020,0,0,0,0,v
2016-01-27 06:36,1.257,0.024,0,0,0,0,v
2016-01-27 06:42,1.277,0.022,0,0,0,0,v
2016-01-27 06:48,1.293,0.023,0,0,0,0,v
2016-01-27 06:54,1.296,0.022,0,0,0,0,v
2016-01-27 07:00,1.300,0.018,0,0,0,0,v
2016-01-27 07:06,1.298,0.023,0,0,0,0,v
2016-01-27 07:12,1.301,0.028,0,0,0,0,v
2016-01-27 07:18,1.291,0.019,0,0,0,0,v
2016-01-27 07:24,1.300,0.019,0,0,0,0,v
2016-01-27 07:30,1.297,0.020,0,0,0,0,v
2016-01-27 07:36,1.306,0.020,0,0,0,0,v
2016-01-27 07:42,1.302,0.023,0,0,0,0,v
2016-01-27 07:48,1.313,0.022,0,0,0,0,v
2016-01-27 07:54,1.297,0.023,0,0,0,0,v
2016-01-27 08:00,1.286,0.022,0,0,0,0,v
2016-01-27 08:06,1.272,0.027,0,0,0,0,v
2016-01-27 08:12,1.269,0.000,0,0,0,0,v
2016-01-27 08:18,1.247,0.025,0,0,0,0,v
2016-01-27 08:24,1.226,0.024,0,0,0,0,v
2016-01-27 08:30,1.210,0.023,0,0,0,0,v
2016-01-27 08:36,1.207,0.024,0,0,0,0,v
2016-01-27 08:42,1.201,0.031,0,0,0,0,v
2016-01-27 08:48,1.189,0.023,0,0,0,0,v
2016-01-27 08:54,1.174,0.025,0,0,0,0,v
2016-01-27 09:00,1.156,0.020,0,0,0,0,v
2016-01-27 09:06,1.143,0.028,0,0,0,0,v
2016-01-27 09:12,1.116,0.017,0,0,0,0,v
2016-01-27 09:18,1.092,0.044,0,0,0,0,v
2016-01-27 09:24,1.057,0.020,0,0,0,0,v
2016-01-27 09:30,1.030,0.022,0,0,0,0,v
2016-01-27 09:36,1.016,0.027,0,0,0,0,v
2016-01-27 09:42,1.007,0.015,0,0,0,0,v
2016-01-27 09:48,0.997,0.020,0,0,0,0,v
2016-01-27 09:54,0.980,0.021,0,0,0,0,v
2016-01-27 10:00,0.965,0.020,0,0,0,0,v
2016-01-27 10:06,0.948,0.024,0,0,0,0,v
2016-01-27 10:12,0.928,0.022,0,0,0,0,v
2016-01-27 10:18,0.901,0.026,0,0,0,0,v
2016-01-27 10:24,0.853,0.019,0,0,0,0,v
2016-01-27 10:30,0.821,0.021,0,0,0,0,v
2016-01-27 10:36,0.784,0.020,0,0,0,0,v
2016-01-27 10:42,0.777,0.023,0,0,0,0,v
2016-01-27 10:48,0.764,0.021,0,0,0,0,v
2016-01-27 10:54,0.753,0.016,0,0,0,0,v
2016-01-27 11:00,0.740,0.027,0,0,0,0,v
2016-01-27 11:06,0.735,0.019,0,0,0,0,v
2016-01-27 11:12,0.727,0.019,0,0,0,0,v
2016-01-27 11:18,0.727,0.018,0,0,0,0,v
2016-01-27 11:24,0.704,0.023,0,0,0,0,v
2016-01-27 11:30,0.669,0.017,0,0,0,0,v
2016-01-27 11:36,0.637,0.024,0,0,0,0,v
2016-01-27 11:42,0.619,0.022,0,0,0,0,v
2016-01-27 11:48,0.602,0.014,0,0,0,0,v
2016-01-27 11:54,0.609,0.043,0,0,0,0,v
2016-01-27 12:00,0.609,0.017,0,0,0,0,v
2016-01-27 12:06,0.611,0.022,0,0,0,0,v
2016-01-27 12:12,0.604,0.025,0,0,0,0,v
2016-01-27 12:18,0.594,0.022,0,0,0,0,v
2016-01-27 12:24,0.600,0.018,0,0,0,0,v
2016-01-27 12:30,0.572,0.027,0,0,0,0,v
2016-01-27 12:36,0.562,0.022,0,0,0,0,v
2016-01-27 12:42,0.542,0.021,0,0,0,0,v
2016-01-27 12:48,0.546,0.021,0,0,0,0,v
2016-01-27 12:54,0.543,0.018,0,0,0,0,v
2016-01-27 13:00,0.570,0.017,0,0,0,0,v
2016-01-27 13:06,0.589,0.022,0,0,0,0,v
2016-01-27 13:12,0.589,0.016,0,0,0,0,v
2016-01-27 13:18,0.587,0.028,0,0,0,0,v
2016-01-27 13:24,0.590,0.023,0,0,0,0,v
2016-01-27 13:30,0.601,0.022,0,0,0,0,v
2016-01-27 13:36,0.605,0.024,0,0,0,0,v
2016-01-27 13:42,0.611,0.021,0,0,0,0,v
2016-01-27 13:48,0.613,0.014,0,0,0,0,v
2016-01-27 13:54,0.623,0.024,0,0,0,0,v
2016-01-27 14:00,0.642,0.019,0,0,0,0,v
2016-01-27 14:06,0.678,0.016,0,0,0,0,v
2016-01-27 14:12,0.694,0.028,0,0,0,0,v
2016-01-27 14:18,0.702,0.022,0,0,0,0,v
2016-01-27 14:24,0.712,0.022,0,0,0,0,v
2016-01-27 14:30,0.740,0.026,0,0,0,0,v
2016-01-27 14:36,0.766,0.037,0,0,0,0,v
2016-01-27 14:42,0.790,0.019,0,0,0,0,v
2016-01-27 14:48,0.814,0.017,0,0,0,0,v
2016-01-27 14:54,0.828,0.029,0,0,0,0,v
2016-01-27 15:00,0.837,0.024,0,0,0,0,v
2016-01-27 15:06,0.874,0.024,0,0,0,0,v
2016-01-27 15:12,0.901,0.023,0,0,0,0,v
2016-01-27 15:18,0.918,0.018,0,0,0,0,v
2016-01-27 15:24,0.935,0.023,0,0,0,0,v
2016-01-27 15:30,0.972,0.023,0,0,0,0,v
2016-01-27 15:36,1.007,0.027,0,0,0,0,v
2016-01-27 15:42,1.026,0.028,0,0,0,0,v
2016-01-27 15:48,1.041,0.027,0,0,0,0,v
2016-01-27 15:54,1.067,0.027,0,0,0,0,v
2016-01-27 16:00,1.079,0.021,0,0,0,0,v
2016-01-27 16:06,1.110,0.029,0,0,0,0,v
2016-01-27 16:12,1.138,0.022,0,0,0,0,v
2016-01-27 16:18,1.160,0.025,0,0,0,0,v
2016-01-27 16:24,1.174,0.020,0,0,0,0,v
2016-01-27 16:30,1.204,0.029,0,0,0,0,v
2016-01-27 16:36,1.225,0.026,0,0,0,0,v
2016-01-27 16:42,1.251,0.021,0,0,0,0,v
2016-01-27 16:48,1.267,0.044,0,0,0,0,v
2016-01-27 16:54,1.289,0.027,0,0,0,0,v
2016-01-27 17:00,1.320,0.027,0,0,0,0,v
2016-01-27 17:06,1.357,0.023,0,0,0,0,v
2016-01-27 17:12,1.375,0.022,0,0,0,0,v
2016-01-27 17:18,1.388,0.027,0,0,0,0,v
2016-01-27 17:24,1.398,0.039,0,0,0,0,v
2016-01-27 17:30,1.414,0.032,0,0,0,0,v
2016-01-27 17:36,1.423,0.024,0,0,0,0,v
2016-01-27 17:42,1.444,0.026,0,0,0,0,v
2016-01-27 17:48,1.456,0.023,0,0,0,0,v
2016-01-27 17:54,1.465,0.022,0,0,0,0,v
2016-01-27 18:00,1.474,0.031,0,0,0,0,v
2016-01-27 18:06,1.490,0.025,0,0,0,0,v
2016-01-27 18:12,1.503,0.030,0,0,0,0,v
2016-01-27 18:18,1.507,0.031,0,0,0,0,v
2016-01-27 18:24,1.498,0.023,0,0,0,0,v
2016-01-27 18:30,1.508,0.037,0,0,0,0,v
2016-01-27 18:36,1.515,0.026,0,0,0,0,v
2016-01-27 18:42,1.518,0.029,0,0,0,0,v
2016-01-27 18:48,1.517,0.029,0,0,0,0,v
2016-01-27 18:54,1.508,0.024,0,0,0,0,v
2016-01-27 19:00,1.492,0.029,0,0,0,0,v
2016-01-27 19:06,1.485,0.036,0,0,0,0,v
2016-01-27 19:12,1.485,0.037,0,0,0,0,v
2016-01-27 19:18,1.471,0.024,0,0,0,0,v
2016-01-27 19:24,1.459,0.033,0,0,0,0,v
2016-01-27 19:30,1.450,0.029,0,0,0,0,v
2016-01-27 19:36,1.425,0.037,0,0,0,0,v
2016-01-27 19:42,1.418,0.023,0,0,0,0,v
2016-01-27 19:48,1.408,0.025,0,0,0,0,v
2016-01-27 19:54,1.390,0.030,0,0,0,0,v
2016-01-27 20:00,1.363,0.026,0,0,0,0,v
2016-01-27 20:06,1.351,0.037,0,0,0,0,v
2016-01-27 20:12,1.336,0.023,0,0,0,0,v
2016-01-27 20:18,1.315,0.028,0,0,0,0,v
2016-01-27 20:24,1.293,0.033,0,0,0,0,v
2016-01-27 20:30,1.260,0.035,0,0,0,0,v
2016-01-27 20:36,1.226,0.000,0,0,0,0,v
2016-01-27 20:42,1.211,0.035,0,0,0,0,v
2016-01-27 20:48,1.191,0.026,0,0,0,0,v
2016-01-27 20:54,1.163,0.046,0,0,0,0,v
2016-01-27 21:00,1.121,0.028,0,0,0,0,v
2016-01-27 21:06,1.106,0.027,0,0,0,0,v
2016-01-27 21:12,1.076,0.033,0,0,0,0,v
2016-01-27 21:18,1.052,0.025,0,0,0,0,v
2016-01-27 21:24,1.011,0.026,0,0,0,0,v
2016-01-27 21:30,0.978,0.020,0,0,0,0,v
2016-01-27 21:36,0.935,0.027,0,0,0,0,v
2016-01-27 21:42,0.900,0.032,0,0,0,0,v
